ID	Cote	Date_categorie	Datation	Contenu	Lien à la page	Ecriture	Formalité	Nombre de lignes par page complète	Nombre de colonnes	Gallica
94	CHANTILLY, Bibliothèque du château, 0079 (1397)	15	1401-1500	Horae ad usum Lemouicensem	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=234&VUE_ID=159503	Cursiva	Formata	22	1	
338	LYON, Bibliothèque municipale, 0580 (0496)	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12375&VUE_ID=1331593	Textualis	Formata	16	1	
573	PARIS, Bibliothèque Mazarine, Coll. Faralicq 06	15	1401-1500	Heures à l'usage du diocèse de Reims	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14875&VUE_ID=1381613	Textualis	Formata	16	1	
1432	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1163	15 (3/3)	1468-1480			Textualis	Formata	17	1	oo
1708	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1012	15 (3/3)	1455-1500						1	oo
1779	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3200	15 (3/3)	1470?			Textualis	Libraria			oo
1787	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3213	15 (2/3)	1430-1460			Textualis	Libraria/Formata	15	1	http://gallica.bnf.fr/ark:/12148/btv1b84528173.r=.langFR
332	TOULOUSE, Bibliothèque municipale, 0136	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=517&VUE_ID=254351	Cursiva	Formata	17	1	
1410	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 920	15 (3/3)	1485-1489? (1470-1475 repris 1485-1489)			Cursiva	Formata	14	1	http://gallica.bnf.fr/ark:/12148/btv1b52501620s.r=.langFR
978	VERSAILLES, Bibliothèque municipale, 0845 (168 G)	14-15	1385-1415 ca	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5672&VUE_ID=1223644	Textualis	Formata	15	1	
837	NON RENSEIGNÉE, Collection privée, CP 0040	15	1401-1500	Heures						
948	ROUBAIX, Bibliothèque municipale, 006	15 (2/3)	1460)	Heures d'Isabeau de Roubaix		Textualis	Formata	20	1	
1601	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13263	15 (3/3)	1470?-1480?			Textualis	Libraria		1	http://gallica.bnf.fr/ark:/12148/btv1b9068094h.r=.langFR
689	MONTPELLIER, Bibliothèque municipale, 332	15 (1/3)	1401)	Heures à l'usage de Rome						
1334	ARRAS, Bibliothèque municipale, Musée diocésain, ms. 47	13	1275-1300	Psautier-heures à l'usage de Thérouanne						
1939	Malibu, J. Paul Getty Museum, ms. 6	15 (3/3)	1480-1485 ca			Cursiva	Formata		1	
1496	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1377	15 (3/3)	1470-1490 ?			Textualis	Formata	15	1	oo
1833	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 423	15 (3/3)	1496							oo
1560	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10528	14 (3/3)	1380-1400?			Textualis	Libraria		1	oo
1657	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 17332	15 (2/3)	1459-1460? [CMD 1454-1480]			Cursiva	Formata		1	oo
1685	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 215	15 (3/3)	1485-1515 [CMD 1470 ca]			Cursiva	Formata	17	1	oo
1414	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 924	15 (1/3)	1415-1420?			Textualis	Formata	15	1	http://gallica.bnf.fr/ark:/12148/btv1b8496557x.r=.langFR
1174	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Mn.Mas 0165	16 (2/3)	1550-1560)	Heures de Claude Gouffier	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17742&VUE_ID=1440093	Humanistique	Formata	27	1	
1157	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Ms. 0480	15 (3/3)	1467-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3262&VUE_ID=788994	Textualis	Formata	17	1	
1407	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 774B	15	1401-1500			Textualis	Formata	30		oo
1892	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 650	15 (1/3)	1401-1425			Textualis	Formata	16		http://gallica.bnf.fr/ark:/12148/btv1b8458140s.r=.langFR
1873	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 615	15	14..							oo
564	PARIS, Bibliothèque Mazarine, 0467	14	1301-1400	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14060&VUE_ID=1373087	Textualis	Formata	17	1	
1869	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 574	15	14..			Textualis meridionalis				oo
905	NARBONNE, Musée d'Art et d'Histoire, Heures	15	1401-1500	Heures						
1583	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10554	16 (1/3)	1500-1510			Cursiva	Formata	21	1	oo
152	BESANCON, Bibliothèque municipale, 0124	15 (1/3)	1401-1433	Heures à l'usage de Besançon	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7711&VUE_ID=1254216	Textualis	Formata	15	1	
551	AMIENS, Bibliothèque municipale, Lescalopier 021	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19077&VUE_ID=1670018	Cursiva	Formata	12	1	
1573	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10544	15 (2/3)	1451-1475			Cursiva	Formata	14	1	oo
1918	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2158	15	14..							oo
335	TOULOUSE, Bibliothèque municipale, 0139	14	1301-1400	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=520&VUE_ID=254646	Textualis	Libraria	14	1	
963	GRENOBLE, Bibliothèque municipale, 2092 (R.07855)	16	1501-1600	Heures						
909	STRASBOURG, Bibliothèque nationale et universitaire, 2523	14	1301-1400	"Psalterium, cum calendario ; Heures de Notre-Dame, en allemand"	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17053&VUE_ID=1421624	Textualis	Formata	18	1	
81	ARRAS, Bibliothèque municipale, 0795 (0545)	15	1401-1500	Horae, calendrier et prière à N.D. en français						
372	AUXERRE, Trésor de la Cathédrale, n°017	NA	13e s.-14e s.	Heures à l'usage de Saint Mayeul	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=6403&VUE_ID=1237025	Textualis	Formata	10	1	
1111	BAILLEUL, Musée Benoît de Puydt, Inv. 992.7.1	15 (3/3)	1491)	Heures flamandes	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=18448&VUE_ID=1558996	Textualis	Formata	18	1	
488	GRENOBLE, Bibliothèque municipale, 0169  (Ms.0880.4)	16	1501-1600	Heures						
1586	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10557	15-16	1495-1515? (Leroquais: 1451-1500)			Cursiva	Formata	20	1	oo
1725	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3055	15 (1/3)	1410?-1419?			Textualis	Formata		1	oo
1484	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1363	15 (3/3)	1495?-1498?			Cursiva	Libraria/Formata		1	oo
1763	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3117	15 (3/3)	1485?			Cursiva	Libraria/Formata	17	1	oo
1684	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 195	15	1401-1500						1	oo
350	BOURGES, Bibliothèque municipale, 0015	15 (2/3)	1451-1475	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7275&VUE_ID=1250736	Textualis	Formata	15	1	
1774	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3190	15 (3/3)	1475-1500			Textualis	Libraria/Formata	17	1	http://gallica.bnf.fr/ark:/12148/btv1b84528084.r=.langFR
868	CHARTRES, Bibliothèque municipale, 1720	15	1401-1500	Heures						
1045	BAR-LE-DUC, Bibliothèque municipale, 995	15	1401-1500?	Heures						
808	BORDEAUX, Bibliothèque municipale, 0090	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3902&VUE_ID=893689	Textualis	Libraria	15	1	
643	ORLEANS, Musée historique et archéologique, A 5827	15 (3/3)	1490 circa)	Heures à l'usage de Bourges	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15888&VUE_ID=1400217	Textualis	Formata	14	1	
1921	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 8223	15	14..							oo
1943	Paris, Musée du Louvre, dép. Arts graphiques, Inv. 20695 (a) et (b)	15 (3/3)	1495-1500			Cursiva	Formata			
89	BEAUVAIS, Bibliothèque municipale, 010 (2838)	15	1401-1500	Horae, cum calendario						
1914	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194	15 (2/3)	1460 ca			Textualis	Formata		1	oo
1433	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1164	15 (2/3)	1440-1470?			Textualis	Formata	15	1	oo
1815	Paris, Musée du Louvre, Cab. Dessins, RF1930 + Madrid, Fundacion Lazaro Galdiano, inv. 15288-37 + Londres, Sotheby, 19781205 n°16	15 (2/3)	1426-1450			Textualis	Libraria	15	1	NC
949	ROUBAIX, Bibliothèque municipale, 008	16 (1/3)	16e s. (début ?)	Heures à l'usage des Filles de Saint-Augustin, du couvent de Sainte-Elisabeth à Roubaix						
879	CHANTILLY, Bibliothèque du château, 0071	15 (2/3)	1452-1460)	Heures d'Etienne Chevalier, illustrées par Jean Fouquet						
1324	NANTES, Bibliothèque municipale, 3340	15	1401-1500	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4408&VUE_ID=968204	Textualis	Formata	16	1	
1000	RENNES, Bibliothèque municipale, 1834	15 (2/3)	1430-1440	Heures de Jean de Montauban	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=877&VUE_ID=329774	Cursiva	Formata	15	1	
1456	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1187	15	1401-1500			Textualis	Formata		1	oo
1582	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10553	15 (2/2)	1451-1500			Cursiva	Formata	20	1	oo
1363	NANTERRE, Archives départementales des Hauts-de-Seine, Desguine, ms. 066	15	1401-1500	Heures						
419	ANGERS, Bibliothèque municipale, 0125 (0117)	15	1401-1500	Livre de prières comprenant le psautier, les vigiles des morts et les heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9108&VUE_ID=1275693	Textualis	Libraria	28	1	
1026	TOUL, Bibliothèque municipale, 0002	15-16	1480-1520	Heures à l'usage de Toul						
1824	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 288	14 (1/3)	1301-1325			Textualis	Formata	20	1	http://gallica.bnf.fr/ark:/12148/btv1b550008104.r=.langFR
1424	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1156A	15 (1/3)	1419 ante			Textualis	Formata	16	1	http://gallica.bnf.fr/ark:/12148/btv1b6000466t
975	SAINT-OMER, Bibliothèque d’agglomération, 0421	15-16	1480-1550)	Heures à l'usage de Rome						
389	CHALONS-EN-CHAMPAGNE, Bibliothèque municipale, 0026 (0028)	15 (2/3)	1451-1475	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9484&VUE_ID=1280410	Textualis	Formata	15	1	
1692	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 394	15-16	1480-1520						1	oo
1110	AMBIERLE, Musée Alice Taverne, inv. AR 501.01	15	1401-1500	Heures (fragment), miniature : Annonciation						
125	AUCH, Bibliothèque municipale, 0024	15	1401-1500	Heures						
575	PARIS, Bibliothèque Mazarine, 0468	14-15	1385-1415 ca	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14061&VUE_ID=1373106	Textualis	Formata	15	1	
51	ROUEN, Bibliothèque municipale, 3022 (Leber 0135)	15	1401-1500	Horae, cum calendario						
453	GRENOBLE, Bibliothèque municipale, 0161  (Ms.0880.2)	15	1401-1500	Heures						
1007	CLERMONT-FERRAND, Bibliothèque municipale (Bibliothèque du Patrimoine), 2258	15 (3/3)	1475 circa)	Heures à l'usage de Clermont	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12144&VUE_ID=1325672	Textualis	Formata	16	1	
1482	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1361	13	1280?-1290?			Textualis	Libraria/Formata	9	1	oo
1894	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 652	15 (2/3)	1431-1470			Cursiva	Formata	16		http://gallica.bnf.fr/ark:/12148/btv1b550058850.r=.langFR
393	CHALONS-EN-CHAMPAGNE, Bibliothèque municipale, 0334 (Picot 155)	15 (2/3)	1433-1466	Heures à l'usage de Lisieux, calendrier en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9510&VUE_ID=1280651	Textualis	Formata	15	1	
1183	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Ms. 0486	15 (2/3)	1451-1475	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3297&VUE_ID=795533	Textualis	Formata	15	1	
526	AIX-EN-PROVENCE, Bibliothèque municipale, 2114	15 (2/3)	1440-1475	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7180&VUE_ID=1248076	Textualis	Formata	15	1	
264	POITIERS, Bibliothèque municipale, 0054 (293)	15 (1/3)	1401-1425	Heures à l'usage de Saintes		Textualis				
1697	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 615	15	1401-1500						1	oo
1549	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 9471	15 (1/3)	1430?-1435? [CMD 1418-1425?]			Textualis	Formata		1	http://gallica.bnf.fr/ark:/12148/btv1b10515749d.r=.langFR
440	ANGERS, Bibliothèque municipale, 0136 (0128)	15 (1/3)	1401-1425	Heures à l'usage de Paris, calendrier en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9118&VUE_ID=1275764	Textualis	Libraria	22	1	
1890	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 648	16	15..							oo
1565	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10535	15 (3/3)	1475-1500						1	oo
566	PARIS, Bibliothèque Mazarine, 0470	15	1401-1500	Heures à l'usage de Langres	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14063&VUE_ID=1373211	Textualis	Libraria	17	1	
1411	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 921	15 (2/3)	1440-1470			Textualis	Formata	14	1	oo
1416	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1063	15 (1/3)	1417			Cursiva	Libraria/Formata	25	1	oo
809	BORDEAUX, Bibliothèque municipale, 0091	14	1301-1400	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3901&VUE_ID=893612	Textualis	Formata	21	1	
1669	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 18025	15 (2/3)	1425-1450			Textualis	Formata	15	1	http://gallica.bnf.fr/ark:/12148/btv1b9067961x.r=.langFR
851	CALAIS, Bibliothèque municipale, 003	14	1301-1400	Heures en flamand						
753	ABBEVILLE, Bibliothèque municipale, 014	16 (1/3)	1510-1520)	Heures à l'usage d'Amiens	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15038&VUE_ID=1384880	Textualis	Formata	20	1	
812	BORDEAUX, Bibliothèque municipale, 1780	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3386&VUE_ID=809617	Textualis	Formata	10	1	
1479	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1358	15 (1/3)	1420-1440			Textualis	Formata	14	2	oo
714	SOLESMES, Bibliothèque de l'abbaye Saint-Pierre, 017	15 (3/3)	1475-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12813&VUE_ID=1340891	Cursiva	Formata	19	1	
715	SOLESMES, Bibliothèque de l'abbaye Saint-Pierre, 018	16	1501-1600	Heures d'Ottobeuren	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12814&VUE_ID=1340904	Hybrida	Libraria	19	1	
1809	Paris, Bibl. Nat. Rothschild 2534 (24a)	15 (2/3)	1440-1450 et 1460 ca			Textualis	Formata			oo
1521	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1402	15-16	1480-1520			Cursiva	Libraria/Currens		1	oo
907	DRAGUIGNAN, Bibliothèque municipale, 05 (R. 05)	15 (2/3)	1451-1475	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15402&VUE_ID=1392568	Textualis	Formata	19	1	
1091	CHERBOURG, Bibliothèque municipale, 0007	15 (3/3)	1480-1490	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9466&VUE_ID=1280151	Cursiva	Formata	14	1	
777	ARRAS, Bibliothèque municipale, 0904 (0231)	15	1401-1500	"Psautier ; Heures à l'usage de Paris, calendrier en français"						
1846	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 437	16	15..							oo
273	ROCHELLE (LA), Bibliothèque municipale, 0374	15	1401-1500	"Heures à l'usage de Rouen ; etc."						
939	VALENCE, Bibliothèque municipale, 030	15	1401-1500	Psautier-heures à l'usage de Rome						
59	ROUEN, Bibliothèque municipale, 0326 (Y. 139 a)	14	1301-1400	Horae, cum calendario						
791	POITIERS, Bibliothèque municipale, 0058 (310)	16	1501-1600	Heures						
19	TOURS, Bibliothèque municipale, 0230	16 (1/3)	1503	Horae Beatae Mariae Virginis	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=8381&VUE_ID=1267407	Textualis	Formata	18	1	
1567	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10538	15 (1/3)	1401-1425 (1415?) [CMD 1404-1419?]			Textualis	Formata		1	oo
211	DOLE, Bibliothèque municipale, 043	15 (3/3)	1470-1480 circa)	Heures à l'usage de Paris	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=8583&VUE_ID=1269418	Textualis	Formata	15	1	
1455	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1186	15 (2/3)	1425-1450			Textualis		13	1	oo
997	LANGRES, Bibliothèque municipale, 0273	15 (3/3)	1480-1500	Heures à l'usage de Saint-Mammès de Langres	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=35&VUE_ID=23093	Textualis	Formata	14	1	
1839	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 430	17	1640							oo
29	LYON, Bibliothèque municipale, P.A. 020	15 (2/3)	1450-1455	Horae secundum usum ordinis Fratrum Minorum	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12556&VUE_ID=1337281	Textualis meridionalis	Libraria	14	1	
917	RENNES, Bibliothèque municipale, 0029	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5196&VUE_ID=1116193	Textualis	Formata	14	1	
1584	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10555	15 (3/3)	1495-1500			Textualis	Formata	13	1	oo
708	NARBONNE, Bibliothèque municipale, 003	16	1501-1600	Heures						
294	MOULINS, Bibliothèque municipale, 089	15 (3/3)	1485-1490)	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=6400&VUE_ID=1236990	Cursiva	Libraria	19	1	
496	CARPENTRAS, Bibliothèque municipale, 0052	15 (1/3)	1420-1425 circa)	Heures à l'usage de Châlons-en-Champagne	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15647&VUE_ID=1396613	Textualis	Formata	12	1	
1934	Den Haag, Koninklijke Bibliotheek, ms. 76F12	15 (2/3)	1450 ca			Textualis	Formata		1	
115	ABBEVILLE, Bibliothèque municipale, 015	15-16	15e-16e s.	Heures à l'usage d'Amiens	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15039&VUE_ID=1384893	Textualis	Formata	17	1	
633	ROUEN, Bibliothèque municipale, suppl. *** (Martainville 0192)	15 (2/2)	1450-1500 circa)	Heures de la Vierge, avec calendrier latin, à l'usage de Mayence	http://rnbi.rouen.fr/fr/notice/heures-de-la-vierge-avec-calendrier-latin-48	Textualis	Formata	15	1	
1408	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 774C	15	1401-1500			Textualis	Formata	28	2	oo
568	PARIS, Bibliothèque Mazarine, 0489	15 (2/2)	1451-1500	Heures à l'usage de Coutances	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14082&VUE_ID=1373480	Textualis	Libraria	16	1	
1037	RENNES, Bibliothèque municipale, 1558	15	1401-1500	Heures à l'usage de Rennes	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5232&VUE_ID=1122032	Textualis	Formata	16	1	
1297	VERSAILLES, Bibliothèque municipale, 1688 (141 M)	15	1401-1500	Heures à l'usage de Troyes ?	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5684&VUE_ID=1225118	Textualis	Formata	15	1	
1442	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1173	15 (3/3)	1482-1485?			Cursiva	Formata	29	1	http://gallica.bnf.fr/ark:/12148/btv1b52502694t et http://gallica.bnf.fr/ark:/12148/btv1b8432895
133	AVIGNON, Bibliothèque municipale, 0211 	15 (2/3)	1460-1470 circa)	Heures, prières en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15508&VUE_ID=1394781	Textualis	Formata	14	1	
1874	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 616	14-15	1380-1420							oo
420	ANGERS, Bibliothèque municipale, 0126 (0118)	15	1401-1500	Heures, calendrier à l'usage d'Angers	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9109&VUE_ID=1275696	Textualis	Formata	15	1	
24	MANS (LE), Bibliothèque municipale, 0145	15 (3/3)	1470 circa)	Horae, cum calendario	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12776&VUE_ID=1340422	Cursiva	Formata		1	
